id,cliente_id,data,valor,moeda
530001,48,2025-05-10,2780.93,BRL
530002,51,2025-04-29,1629.93,BRL
530003,38,2025-04-30,4426.67,USD
530004,58,2025-05-14,2467.68,EUR
530005,65,2025-04-24,3027.51,USD
530006,27,2025-05-18,4800.32,USD
530007,58,2025-05-05,422.28,USD
530008,15,2025-05-18,3074.44,EUR
530009,72,2025-05-20,199.19,EUR
530010,60,2025-05-12,2363.54,BRL
530011,52,2025-05-07,741.15,USD
530012,99,2025-05-21,715.47,EUR
530013,30,2025-05-12,1724.22,BRL
530014,49,2025-04-22,850.72,EUR
530015,87,2025-04-24,4389.37,BRL
530016,69,2025-05-16,2536.25,USD
530017,94,2025-04-28,895.29,USD
530018,62,2025-05-22,4263.87,BRL
530019,27,2025-04-27,41.13,EUR
530020,96,2025-05-02,3025.74,BRL
530021,11,2025-05-02,2358.85,BRL
530022,39,2025-05-07,3232.81,BRL
530023,81,2025-05-22,3111.17,EUR
530024,28,2025-04-22,3275.41,BRL
530025,13,2025-05-04,3005.1,EUR
530026,0,2025-05-04,1787.78,BRL
530027,57,2025-05-02,1320.74,BRL
530028,63,2025-04-27,3501.05,EUR
530029,25,2025-05-06,4395.53,BRL
530030,35,2025-05-04,876.59,BRL
530031,45,2025-05-08,1773.53,BRL
530032,69,2025-04-26,2583.52,BRL
530033,2,2025-05-08,404.53,EUR
530034,73,2025-05-06,3063.03,BRL
530035,11,2025-05-15,3436.24,EUR
530036,19,2025-05-09,3599.12,EUR
530037,92,2025-05-18,2891.62,BRL
530038,79,2025-04-24,3975.93,EUR
530039,35,2025-05-14,2008.85,USD
530040,67,2025-05-12,107.61,EUR
530041,69,2025-05-20,1901.47,USD
530042,42,2025-05-07,4711.66,BRL
530043,95,2025-04-26,4719.36,BRL
530044,81,2025-04-30,832.2,EUR
530045,27,2025-05-11,3980.96,EUR
530046,26,2025-05-15,2523.91,EUR
530047,66,2025-04-30,127.92,BRL
530048,56,2025-05-13,2762.47,EUR
530049,92,2025-04-26,4266.22,BRL
530050,30,2025-04-28,3123.77,EUR
530051,30,2025-04-30,768.1,USD
530052,19,2025-05-21,2527.87,EUR
530053,54,2025-05-22,1974.7,BRL
530054,89,2025-04-22,589.38,BRL
530055,44,2025-05-17,2463.73,BRL
530056,49,2025-05-06,2335.51,BRL
530057,76,2025-05-04,1749.47,EUR
530058,79,2025-04-22,493.84,EUR
530059,41,2025-05-19,4077.08,EUR
530060,66,2025-05-22,1565.22,BRL
530061,88,2025-05-08,1943.25,BRL
530062,21,2025-05-14,1329.34,BRL
530063,44,2025-04-24,125.75,BRL
530064,11,2025-04-23,469.87,USD
530065,49,2025-04-23,2440.51,EUR
530066,89,2025-05-16,3249.1,BRL
530067,88,2025-04-23,991.49,EUR
530068,43,2025-05-17,3572.18,USD
530069,64,2025-05-02,4276.75,EUR
530070,3,2025-05-22,208.05,BRL
530071,49,2025-04-23,4787.23,BRL
530072,37,2025-04-22,3002.48,EUR
530073,71,2025-05-10,904.23,USD
530074,99,2025-05-13,2692.34,EUR
530075,80,2025-05-05,712.81,BRL
530076,74,2025-05-01,2565.96,BRL
530077,14,2025-05-14,1372.19,BRL
530078,8,2025-05-11,4732.27,BRL
530079,19,2025-05-02,2698.7,EUR
530080,47,2025-05-20,1783.85,USD
530081,4,2025-04-28,2738.05,USD
530082,35,2025-05-15,2013.91,USD
530083,36,2025-05-08,1699.51,BRL
530084,44,2025-05-07,4174.19,EUR
530085,53,2025-04-29,2257.73,BRL
530086,33,2025-05-19,3373.6,EUR
530087,81,2025-05-04,4630.27,USD
530088,36,2025-05-04,1089.78,USD
530089,95,2025-05-11,3370.84,BRL
530090,43,2025-05-10,439.68,BRL
530091,11,2025-05-16,3254.54,USD
530092,62,2025-04-27,2694.68,EUR
530093,12,2025-05-18,574.87,BRL
530094,52,2025-05-03,4036.52,EUR
530095,24,2025-05-10,288.59,EUR
530096,82,2025-05-08,2989.13,USD
530097,60,2025-05-22,2570.21,EUR
530098,42,2025-04-22,4492.64,USD
530099,95,2025-05-14,4886.32,EUR
530100,27,2025-05-18,3375.01,BRL
530101,21,2025-04-23,3159.23,USD
530102,68,2025-05-03,3186.11,EUR
530103,95,2025-04-22,3271.5,BRL
530104,52,2025-05-05,4808.27,EUR
530105,62,2025-04-27,957.53,EUR
530106,40,2025-05-06,2522.83,BRL
530107,57,2025-05-19,4151.13,BRL
530108,30,2025-04-27,4844.45,BRL
530109,23,2025-04-29,803.87,EUR
530110,56,2025-05-22,1451.44,USD
530111,99,2025-05-12,4197.48,USD
530112,56,2025-05-05,4243.79,USD
530113,60,2025-04-27,3672.7,EUR
530114,89,2025-04-29,4200.98,USD
