id,cliente_id,data,valor,moeda
560001,32,2025-04-04,3943.34,BRL
560002,6,2025-03-26,919.92,BRL
560003,92,2025-04-14,1093.04,BRL
560004,73,2025-04-06,2531.62,EUR
560005,75,2025-04-10,2733.87,USD
560006,2,2025-04-21,291.14,EUR
560007,99,2025-03-28,3132.46,BRL
560008,62,2025-03-24,3132.4,USD
560009,48,2025-04-05,2479.62,EUR
560010,75,2025-03-25,1966.47,USD
560011,97,2025-04-02,4756.89,EUR
560012,67,2025-03-30,3416.5,USD
560013,25,2025-04-11,1068.03,USD
560014,52,2025-04-07,867.63,BRL
560015,75,2025-04-01,3739.94,BRL
560016,14,2025-03-31,1006.87,USD
560017,68,2025-04-12,3900.4,EUR
560018,47,2025-04-05,450.76,EUR
560019,76,2025-04-16,757.63,EUR
560020,65,2025-04-07,1782.84,USD
560021,87,2025-04-05,4503.77,USD
560022,84,2025-04-03,736.67,EUR
560023,19,2025-03-30,1587.7,BRL
560024,61,2025-03-30,68.93,USD
560025,59,2025-03-23,3645.08,BRL
560026,42,2025-04-19,4983.26,EUR
560027,2,2025-04-05,3265.24,USD
560028,75,2025-04-16,2110.63,EUR
560029,26,2025-04-09,2857.77,EUR
560030,28,2025-03-23,250.78,BRL
560031,66,2025-04-18,2393.34,EUR
560032,64,2025-04-21,98.16,BRL
560033,49,2025-04-16,426.81,BRL
560034,53,2025-04-14,1027.25,EUR
560035,40,2025-04-06,1244.56,USD
560036,70,2025-04-17,4627.95,BRL
560037,38,2025-04-04,4991.6,USD
560038,96,2025-04-12,4708.82,BRL
560039,29,2025-03-26,203.5,BRL
560040,67,2025-04-11,3015.53,EUR
560041,70,2025-04-20,4522.99,BRL
560042,82,2025-04-18,4027.21,USD
560043,82,2025-03-31,4621.52,USD
560044,27,2025-03-28,42.26,EUR
560045,41,2025-04-12,1237.38,USD
560046,62,2025-04-06,3285.35,USD
560047,41,2025-03-29,4786.04,EUR
560048,92,2025-03-24,4415.52,EUR
560049,32,2025-04-11,2768.59,USD
560050,54,2025-04-09,3278.61,USD
560051,73,2025-04-10,1863.84,USD
560052,13,2025-04-12,4155.98,EUR
560053,80,2025-03-30,4431.94,EUR
560054,90,2025-04-18,4182.32,BRL
560055,20,2025-04-22,3383.92,EUR
560056,4,2025-03-25,4996.69,BRL
560057,73,2025-03-25,2672.24,EUR
560058,97,2025-04-05,2101.0,USD
560059,10,2025-04-20,4456.81,EUR
560060,95,2025-03-25,4047.74,EUR
560061,97,2025-04-13,4198.18,BRL
560062,79,2025-04-22,2705.3,BRL
560063,11,2025-04-06,723.76,USD
560064,15,2025-03-28,1473.48,BRL
560065,24,2025-03-24,3727.18,EUR
560066,61,2025-04-15,4505.06,USD
560067,39,2025-04-17,99.05,EUR
560068,44,2025-03-28,725.61,EUR
560069,12,2025-04-15,4453.68,USD
560070,21,2025-04-10,170.73,BRL
560071,19,2025-04-14,4905.17,BRL
560072,56,2025-03-27,1663.8,BRL
560073,99,2025-04-04,3396.12,USD
560074,60,2025-03-27,2612.93,BRL
560075,79,2025-04-01,4530.54,BRL
560076,69,2025-04-12,1244.24,USD
560077,51,2025-04-01,3590.87,EUR
560078,51,2025-04-01,3419.87,EUR
560079,9,2025-04-05,649.06,USD
560080,13,2025-03-25,1124.49,USD
560081,72,2025-04-07,318.51,BRL
560082,45,2025-03-24,870.14,EUR
560083,28,2025-03-31,2626.97,BRL
560084,11,2025-04-02,1777.38,BRL
560085,78,2025-04-06,878.17,EUR
560086,3,2025-03-30,852.32,BRL
560087,98,2025-04-20,4206.41,BRL
560088,53,2025-04-08,1149.33,BRL
560089,80,2025-04-09,2749.35,EUR
560090,39,2025-03-24,4269.96,BRL
560091,65,2025-04-11,3164.48,EUR
560092,75,2025-03-25,1242.9,EUR
560093,67,2025-04-20,1742.52,BRL
560094,82,2025-03-25,2652.49,EUR
560095,53,2025-04-22,4191.34,EUR
560096,86,2025-04-01,565.87,USD
560097,90,2025-04-16,392.18,BRL
560098,69,2025-04-19,3618.67,USD
560099,13,2025-04-15,1473.83,USD
560100,30,2025-04-21,582.95,BRL
560101,75,2025-03-23,4289.47,BRL
560102,56,2025-04-17,1899.44,USD
560103,3,2025-04-05,3271.03,BRL
560104,58,2025-04-02,3293.79,BRL
560105,51,2025-03-28,1321.2,USD
560106,40,2025-04-20,771.79,USD
560107,20,2025-03-25,2234.2,USD
560108,15,2025-03-29,1893.8,USD
560109,75,2025-04-20,2934.47,EUR
560110,90,2025-04-04,1122.86,USD
