id,cliente_id,data,valor,moeda
540001,85,2025-04-26,700.55,USD
540002,90,2025-04-27,3059.46,EUR
540003,54,2025-05-18,1647.73,USD
540004,91,2025-05-06,150.13,USD
540005,30,2025-05-08,1515.42,USD
540006,94,2025-04-24,4628.21,USD
540007,99,2025-05-18,3629.78,BRL
540008,31,2025-05-09,3318.85,USD
540009,68,2025-04-30,39.44,EUR
540010,68,2025-05-18,1935.58,USD
540011,41,2025-05-03,3436.62,EUR
540012,8,2025-05-16,324.52,EUR
540013,61,2025-04-25,1160.85,BRL
540014,20,2025-05-04,2176.64,EUR
540015,34,2025-05-09,3857.81,BRL
540016,9,2025-05-08,1188.97,EUR
540017,72,2025-05-01,3907.47,BRL
540018,50,2025-05-14,3930.42,BRL
540019,64,2025-05-06,3243.04,BRL
540020,98,2025-05-16,972.25,USD
540021,97,2025-05-13,1439.2,EUR
540022,38,2025-05-19,1195.88,BRL
540023,43,2025-05-05,1141.12,EUR
540024,95,2025-05-22,2729.86,USD
540025,72,2025-05-03,361.78,EUR
540026,3,2025-04-30,3471.08,USD
540027,18,2025-04-22,2193.59,USD
540028,99,2025-04-25,4879.97,EUR
540029,71,2025-05-20,1889.94,USD
540030,57,2025-05-18,1286.69,EUR
540031,36,2025-05-18,2943.47,EUR
540032,45,2025-05-20,1502.02,EUR
540033,12,2025-05-02,500.58,BRL
540034,8,2025-05-10,4874.33,EUR
540035,25,2025-05-19,3336.08,USD
540036,26,2025-05-07,1196.86,BRL
540037,79,2025-05-15,1451.79,EUR
540038,68,2025-05-22,4466.98,EUR
540039,12,2025-05-13,120.39,EUR
540040,3,2025-05-16,3224.58,EUR
540041,2,2025-05-18,2273.14,BRL
540042,38,2025-04-22,62.76,USD
540043,17,2025-04-25,4978.76,BRL
540044,89,2025-04-24,3971.84,BRL
540045,13,2025-04-22,2230.1,EUR
540046,79,2025-05-05,4045.92,EUR
540047,27,2025-05-08,1954.92,USD
540048,61,2025-05-21,3873.18,EUR
