id,cliente_id,data,valor,moeda
520001,65,2025-04-22,2571.97,USD
520002,90,2025-04-18,19.59,USD
520003,97,2025-04-13,4622.89,EUR
520004,48,2025-04-04,879.99,EUR
520005,57,2025-04-15,512.2,BRL
520006,71,2025-03-23,4173.26,USD
520007,2,2025-03-26,1019.55,EUR
520008,91,2025-04-18,2850.03,EUR
520009,76,2025-03-29,4857.07,BRL
520010,7,2025-04-02,433.13,EUR
520011,23,2025-03-24,4249.9,USD
520012,42,2025-03-28,662.02,EUR
520013,3,2025-04-09,1055.87,USD
520014,45,2025-03-28,1151.78,USD
520015,87,2025-04-10,699.0,EUR
520016,88,2025-03-26,592.35,BRL
520017,46,2025-04-12,2531.01,USD
520018,53,2025-03-27,4604.89,BRL
520019,53,2025-03-28,2500.89,USD
520020,17,2025-04-01,4805.35,BRL
520021,98,2025-04-17,3346.91,EUR
520022,30,2025-03-26,991.62,BRL
520023,33,2025-04-08,2968.23,EUR
520024,58,2025-04-19,656.91,EUR
520025,26,2025-04-10,691.96,BRL
520026,6,2025-03-25,3495.9,EUR
520027,17,2025-03-27,4668.25,EUR
520028,90,2025-04-12,281.88,BRL
520029,32,2025-04-14,2200.79,EUR
520030,45,2025-04-08,2874.32,USD
520031,75,2025-04-03,2170.77,EUR
520032,67,2025-04-18,1723.97,USD
520033,21,2025-04-05,4324.3,USD
520034,22,2025-03-26,2166.34,USD
520035,93,2025-04-13,1741.06,BRL
520036,12,2025-04-05,2804.24,EUR
520037,72,2025-04-14,4950.76,EUR
520038,90,2025-04-21,699.96,USD
520039,90,2025-03-27,2091.24,BRL
520040,40,2025-04-18,1224.07,EUR
520041,1,2025-04-09,1900.32,EUR
520042,21,2025-03-26,1999.4,EUR
520043,11,2025-04-01,2261.81,USD
520044,26,2025-03-30,363.53,BRL
520045,12,2025-04-08,750.42,BRL
520046,84,2025-03-25,3977.88,USD
520047,21,2025-04-08,1340.8,EUR
520048,5,2025-04-18,1494.37,EUR
520049,41,2025-04-16,4428.32,EUR
520050,45,2025-04-22,2634.15,BRL
520051,7,2025-04-11,4619.27,USD
520052,38,2025-03-29,515.47,EUR
520053,59,2025-04-03,3277.44,USD
520054,19,2025-03-23,3280.84,EUR
520055,70,2025-04-05,1200.58,EUR
520056,92,2025-04-16,4881.14,USD
520057,18,2025-04-13,1108.06,BRL
520058,13,2025-04-01,2067.85,BRL
520059,59,2025-04-19,2750.26,BRL
520060,2,2025-03-31,2623.06,BRL
520061,86,2025-03-26,4082.54,USD
520062,57,2025-03-28,3382.33,EUR
520063,18,2025-04-06,2782.26,EUR
520064,84,2025-04-22,111.22,BRL
520065,27,2025-04-22,3617.15,USD
520066,48,2025-03-29,176.0,EUR
520067,79,2025-03-27,1934.02,EUR
520068,44,2025-04-04,750.78,BRL
520069,17,2025-03-23,1146.63,USD
520070,47,2025-04-13,2693.8,USD
520071,28,2025-03-28,2851.17,BRL
520072,73,2025-04-12,3409.63,BRL
520073,0,2025-04-16,3070.08,BRL
520074,11,2025-04-03,3672.67,USD
520075,11,2025-04-20,985.26,EUR
520076,55,2025-04-09,681.4,EUR
520077,62,2025-04-16,2742.93,EUR
520078,16,2025-03-24,2001.72,EUR
520079,10,2025-03-24,1533.5,EUR
520080,87,2025-04-18,3101.01,BRL
520081,24,2025-04-12,1613.66,BRL
520082,86,2025-04-01,996.48,BRL
520083,72,2025-03-31,1452.52,USD
520084,75,2025-03-27,3560.93,USD
520085,20,2025-03-23,3102.72,EUR
520086,80,2025-04-09,2670.67,BRL
520087,86,2025-04-17,152.8,BRL
520088,77,2025-03-29,4461.18,EUR
520089,71,2025-03-24,532.1,EUR
520090,67,2025-04-02,2569.99,USD
520091,35,2025-03-28,4228.77,EUR
520092,11,2025-04-08,3144.51,USD
520093,29,2025-04-07,2927.57,EUR
520094,2,2025-04-19,3213.18,EUR
520095,89,2025-04-07,3909.99,BRL
