id,cliente_id,data,valor,moeda
540001,64,2025-04-06,643.13,USD
540002,92,2025-03-23,4713.98,USD
540003,13,2025-04-13,3555.23,BRL
540004,93,2025-03-31,2863.42,EUR
540005,39,2025-04-08,3401.7,USD
540006,33,2025-04-19,2551.01,EUR
540007,57,2025-04-02,2418.24,USD
540008,98,2025-04-20,2569.46,BRL
540009,44,2025-04-07,4058.48,EUR
540010,14,2025-03-29,1251.04,EUR
540011,27,2025-04-07,3991.0,USD
540012,42,2025-04-10,4421.57,USD
540013,57,2025-03-28,1058.05,USD
540014,94,2025-04-14,1641.01,BRL
540015,84,2025-04-06,179.06,BRL
540016,37,2025-04-09,4588.57,BRL
540017,16,2025-04-07,2208.39,USD
540018,66,2025-04-19,2548.23,BRL
540019,59,2025-04-20,2703.69,BRL
540020,73,2025-04-03,1495.39,USD
540021,33,2025-04-08,549.74,USD
540022,72,2025-03-26,3879.71,EUR
540023,58,2025-04-03,4609.44,USD
540024,73,2025-03-27,2910.32,EUR
540025,39,2025-03-29,4938.1,BRL
540026,63,2025-04-17,592.75,USD
540027,2,2025-04-04,4936.19,USD
540028,24,2025-03-31,1675.09,BRL
540029,76,2025-04-17,569.4,EUR
540030,62,2025-04-09,3845.84,USD
540031,56,2025-04-08,1709.87,BRL
540032,42,2025-04-09,2976.6,BRL
540033,10,2025-04-18,866.71,USD
540034,84,2025-04-15,1195.7,BRL
540035,20,2025-04-09,4283.05,USD
540036,31,2025-04-09,952.33,USD
540037,87,2025-04-14,1592.06,USD
540038,95,2025-04-10,4073.81,BRL
540039,50,2025-04-17,594.93,EUR
540040,8,2025-04-07,4297.12,USD
540041,53,2025-04-21,1419.58,BRL
540042,74,2025-04-17,1643.45,USD
540043,14,2025-04-15,4225.7,BRL
540044,78,2025-03-26,3914.35,BRL
540045,67,2025-04-06,1160.45,USD
540046,85,2025-04-22,37.4,USD
540047,10,2025-03-26,3156.96,BRL
540048,68,2025-04-03,4649.94,USD
540049,26,2025-04-11,3293.58,EUR
540050,93,2025-03-25,257.79,EUR
540051,83,2025-03-24,1058.37,BRL
540052,82,2025-04-06,4359.62,EUR
540053,57,2025-04-12,823.48,USD
540054,36,2025-03-25,3359.36,BRL
540055,52,2025-03-27,1720.97,BRL
540056,32,2025-03-24,3272.04,EUR
540057,18,2025-04-02,4899.22,BRL
540058,50,2025-04-17,4646.8,USD
540059,44,2025-04-06,1266.37,BRL
540060,89,2025-04-11,1687.32,EUR
540061,92,2025-04-16,2926.12,EUR
540062,32,2025-03-25,3459.03,USD
540063,54,2025-04-15,1076.24,USD
540064,87,2025-04-06,1338.86,USD
540065,92,2025-03-31,80.74,USD
540066,76,2025-04-15,2380.62,EUR
540067,56,2025-04-06,2140.13,EUR
540068,76,2025-04-03,4416.7,BRL
540069,48,2025-04-19,4709.14,USD
540070,83,2025-04-15,3902.9,USD
540071,69,2025-03-31,1522.8,EUR
540072,95,2025-04-17,4301.82,EUR
540073,67,2025-04-15,910.13,EUR
540074,50,2025-04-16,4555.12,BRL
540075,73,2025-04-15,4454.42,USD
540076,78,2025-04-11,2681.45,EUR
540077,90,2025-03-28,2445.04,USD
540078,66,2025-04-05,4973.45,USD
540079,39,2025-03-26,2000.05,EUR
540080,92,2025-03-31,995.94,EUR
540081,61,2025-04-19,2427.81,EUR
540082,46,2025-03-30,1572.02,BRL
540083,47,2025-03-29,80.37,BRL
540084,63,2025-04-21,4846.0,BRL
540085,21,2025-04-09,424.1,BRL
540086,52,2025-03-24,2612.5,USD
540087,2,2025-04-11,3831.13,BRL
540088,31,2025-03-30,549.88,USD
540089,22,2025-04-06,1866.52,EUR
540090,5,2025-04-12,1884.64,USD
540091,57,2025-04-06,4962.47,EUR
540092,16,2025-04-06,4588.07,EUR
540093,14,2025-03-31,229.5,BRL
540094,31,2025-03-27,3937.8,EUR
540095,69,2025-04-08,36.25,EUR
540096,62,2025-04-12,196.83,USD
540097,46,2025-04-04,967.44,EUR
540098,32,2025-03-30,2401.0,USD
540099,4,2025-04-06,4800.62,USD
540100,89,2025-04-11,1098.44,USD
540101,0,2025-03-24,3817.61,USD
540102,34,2025-04-09,3410.42,EUR
540103,56,2025-04-05,1521.54,EUR
540104,89,2025-04-03,3299.14,USD
540105,86,2025-04-17,2831.65,USD
540106,34,2025-03-30,3507.08,BRL
540107,45,2025-03-31,3900.28,USD
540108,70,2025-03-27,2661.08,BRL
540109,49,2025-03-23,2689.85,BRL
540110,34,2025-04-08,2927.18,USD
540111,85,2025-04-13,2703.57,BRL
540112,86,2025-03-31,1077.59,BRL
540113,78,2025-04-15,2845.12,BRL
540114,45,2025-04-09,4680.47,EUR
540115,98,2025-03-25,414.58,BRL
540116,98,2025-04-19,2554.84,USD
540117,11,2025-03-28,2085.76,USD
540118,65,2025-04-16,2596.7,USD
540119,75,2025-04-07,4509.93,BRL
540120,35,2025-04-13,1616.63,EUR
540121,52,2025-04-08,1971.41,BRL
540122,92,2025-03-31,2591.05,USD
540123,28,2025-03-27,3559.22,EUR
540124,62,2025-04-09,3986.96,EUR
540125,58,2025-04-03,2500.65,EUR
540126,30,2025-04-01,527.07,USD
540127,83,2025-03-31,2230.75,EUR
540128,57,2025-04-21,2554.13,EUR
540129,97,2025-04-03,3546.85,EUR
540130,28,2025-03-27,2223.99,USD
540131,10,2025-04-01,4395.34,BRL
540132,16,2025-04-19,3669.18,USD
540133,5,2025-04-06,3696.89,EUR
540134,87,2025-03-31,1929.15,EUR
540135,19,2025-03-26,2707.96,USD
540136,90,2025-03-28,2139.88,USD
540137,61,2025-04-16,2926.47,USD
540138,32,2025-04-02,3860.35,EUR
540139,9,2025-03-24,3568.99,BRL
540140,61,2025-04-22,3484.14,BRL
540141,15,2025-03-27,4949.17,BRL
540142,70,2025-03-25,3319.03,USD
540143,7,2025-04-01,1629.79,BRL
540144,9,2025-04-10,1608.95,USD
540145,41,2025-03-28,1647.47,BRL
540146,2,2025-04-20,591.74,EUR
540147,54,2025-04-13,2493.58,EUR
540148,43,2025-04-10,3105.22,EUR
540149,89,2025-03-29,4443.14,USD
540150,42,2025-04-07,4629.69,BRL
540151,34,2025-04-09,1190.72,BRL
540152,85,2025-04-13,4830.92,USD
540153,40,2025-04-20,79.67,EUR
540154,73,2025-04-22,2469.71,USD
540155,63,2025-04-02,1756.42,EUR
540156,91,2025-04-08,219.32,BRL
540157,2,2025-04-07,4485.36,EUR
540158,25,2025-04-17,4649.53,EUR
540159,84,2025-03-26,2357.85,USD
540160,80,2025-04-15,4478.69,EUR
540161,53,2025-04-04,3754.26,USD
540162,72,2025-04-14,736.42,BRL
540163,73,2025-04-09,4386.56,EUR
540164,29,2025-03-31,3269.23,USD
540165,7,2025-03-29,210.34,USD
540166,67,2025-04-20,2957.76,BRL
540167,19,2025-03-31,3619.27,EUR
540168,83,2025-04-09,1335.04,USD
540169,73,2025-03-25,4160.28,BRL
540170,91,2025-04-09,546.16,BRL
540171,93,2025-04-09,1126.39,EUR
540172,51,2025-04-01,3624.37,BRL
540173,47,2025-04-18,3287.48,BRL
540174,39,2025-04-03,4629.4,USD
540175,30,2025-04-05,110.38,EUR
540176,86,2025-03-27,4787.05,BRL
540177,50,2025-04-15,4807.42,USD
540178,31,2025-03-29,3733.19,EUR
540179,68,2025-03-24,1053.09,USD
540180,3,2025-04-14,1492.15,USD
540181,82,2025-04-18,4164.66,USD
540182,66,2025-04-04,2687.91,BRL
540183,26,2025-03-27,4009.69,USD
540184,36,2025-04-09,665.14,USD
540185,31,2025-04-12,2141.31,EUR
540186,33,2025-04-09,2178.82,USD
540187,1,2025-03-23,1315.11,USD
540188,26,2025-04-22,3170.2,USD
540189,18,2025-04-15,17.48,USD
540190,28,2025-03-26,974.07,USD
540191,20,2025-03-29,1837.23,BRL
540192,13,2025-04-08,3101.99,BRL
540193,35,2025-03-24,3992.91,EUR
540194,46,2025-04-08,4455.19,EUR
540195,91,2025-03-30,2776.78,USD
540196,62,2025-04-08,4993.69,BRL
540197,87,2025-04-20,3296.93,BRL
540198,46,2025-03-25,1335.25,USD
540199,38,2025-04-11,2678.87,BRL
540200,30,2025-04-16,2003.06,EUR
540201,15,2025-04-20,3004.5,EUR
540202,84,2025-04-11,2422.46,USD
540203,69,2025-04-17,2396.91,USD
540204,71,2025-04-15,2134.75,USD
540205,84,2025-04-07,4939.49,BRL
540206,12,2025-03-31,4816.65,USD
540207,41,2025-04-17,4476.1,EUR
540208,71,2025-04-06,1664.05,EUR
540209,50,2025-03-28,1390.58,USD
540210,26,2025-03-25,4172.47,USD
540211,46,2025-04-08,2449.85,BRL
540212,17,2025-04-21,98.29,USD
540213,29,2025-04-19,1637.17,BRL
540214,96,2025-04-11,4648.98,EUR
540215,21,2025-03-31,2010.71,EUR
540216,19,2025-04-19,4121.06,USD
540217,40,2025-03-29,2920.83,EUR
540218,82,2025-04-02,2584.73,USD
540219,1,2025-04-12,20.79,EUR
540220,82,2025-04-14,1244.32,EUR
