id,cliente_id,data,valor,moeda
550001,67,2025-04-16,2987.19,BRL
550002,81,2025-03-31,3100.94,BRL
550003,65,2025-04-02,413.32,BRL
550004,99,2025-04-13,3217.89,EUR
550005,9,2025-04-12,987.09,BRL
550006,73,2025-04-11,824.14,EUR
550007,45,2025-04-10,4477.34,USD
550008,68,2025-04-16,4906.27,EUR
550009,25,2025-04-16,61.03,BRL
550010,59,2025-03-28,3523.07,BRL
550011,36,2025-04-04,4032.54,EUR
550012,56,2025-04-21,1975.91,EUR
550013,34,2025-04-22,4669.01,BRL
550014,95,2025-04-11,2539.84,EUR
550015,41,2025-04-13,3918.67,USD
550016,79,2025-03-25,84.76,BRL
550017,86,2025-03-26,1973.57,BRL
550018,50,2025-03-26,4275.67,USD
550019,9,2025-03-26,3218.69,EUR
550020,50,2025-04-13,2598.41,BRL
550021,99,2025-03-23,1174.09,USD
550022,67,2025-04-09,621.85,BRL
550023,54,2025-04-06,3100.77,EUR
550024,74,2025-03-25,792.99,BRL
550025,28,2025-04-01,580.09,USD
550026,14,2025-03-30,3566.95,BRL
550027,83,2025-03-31,4353.26,BRL
550028,70,2025-04-09,3879.76,EUR
550029,27,2025-03-29,3857.17,BRL
550030,51,2025-04-18,2819.7,USD
550031,19,2025-03-28,1330.3,EUR
550032,74,2025-04-04,27.56,BRL
550033,57,2025-04-16,576.7,BRL
550034,1,2025-04-03,3259.7,USD
550035,72,2025-04-02,2324.34,BRL
550036,52,2025-03-23,823.73,EUR
550037,9,2025-04-11,164.79,BRL
550038,12,2025-04-02,755.48,USD
550039,88,2025-04-15,3556.44,EUR
550040,82,2025-04-13,228.53,USD
550041,14,2025-03-25,4551.58,EUR
550042,58,2025-03-29,2028.43,BRL
550043,6,2025-03-29,4575.1,EUR
550044,38,2025-04-08,2166.21,USD
550045,10,2025-04-19,4476.58,USD
550046,42,2025-03-25,2756.22,BRL
550047,48,2025-03-26,4522.01,USD
550048,6,2025-04-22,4072.36,EUR
550049,10,2025-03-29,2095.58,EUR
550050,28,2025-04-05,3404.15,USD
550051,34,2025-04-05,980.89,EUR
550052,36,2025-04-02,1401.91,EUR
550053,64,2025-03-24,1884.18,EUR
550054,97,2025-04-14,832.47,BRL
550055,72,2025-04-16,3594.34,USD
550056,34,2025-04-02,1230.74,BRL
550057,94,2025-04-03,85.99,BRL
550058,62,2025-04-05,4595.9,EUR
550059,67,2025-04-17,3766.61,EUR
550060,70,2025-04-13,1197.35,BRL
550061,60,2025-03-31,711.31,EUR
550062,96,2025-04-21,4990.44,BRL
550063,24,2025-03-31,4574.16,EUR
550064,93,2025-04-22,3954.03,BRL
550065,4,2025-04-08,4465.08,USD
550066,91,2025-03-24,4436.31,USD
550067,23,2025-04-05,3295.39,EUR
550068,16,2025-04-13,1782.44,BRL
550069,35,2025-03-25,2798.28,EUR
550070,10,2025-04-14,2045.25,EUR
550071,53,2025-03-27,352.1,EUR
550072,69,2025-04-20,3695.61,BRL
550073,42,2025-03-25,524.9,EUR
550074,17,2025-03-31,438.66,EUR
550075,60,2025-04-04,4282.16,BRL
550076,32,2025-04-09,1755.22,USD
550077,12,2025-03-28,3001.07,EUR
550078,94,2025-04-15,3892.9,BRL
550079,50,2025-04-02,3654.0,USD
550080,55,2025-03-28,1255.03,BRL
550081,59,2025-04-11,1149.51,BRL
550082,86,2025-04-13,1459.24,BRL
550083,23,2025-04-12,3960.72,BRL
550084,28,2025-04-01,1152.43,BRL
550085,5,2025-04-22,4205.77,BRL
550086,1,2025-04-13,385.71,EUR
550087,93,2025-04-20,4071.0,EUR
550088,21,2025-04-20,4551.9,EUR
550089,46,2025-04-15,1725.57,EUR
550090,61,2025-04-07,2773.35,BRL
550091,86,2025-04-21,2785.03,USD
550092,98,2025-04-22,1632.79,BRL
550093,44,2025-04-03,2813.74,BRL
550094,49,2025-03-27,670.48,EUR
550095,64,2025-04-14,3249.29,BRL
550096,68,2025-03-27,1068.22,EUR
550097,88,2025-04-06,1695.97,EUR
550098,22,2025-04-13,4910.99,USD
550099,85,2025-04-04,4314.67,BRL
550100,32,2025-04-20,4507.55,BRL
550101,37,2025-04-21,3687.71,USD
550102,81,2025-03-23,3570.73,EUR
550103,89,2025-04-12,2872.86,EUR
550104,18,2025-04-13,4291.26,BRL
550105,9,2025-04-13,658.06,USD
550106,37,2025-04-20,4765.0,BRL
550107,4,2025-04-09,2297.34,BRL
550108,17,2025-03-25,3425.54,USD
550109,45,2025-04-04,4115.86,USD
550110,56,2025-04-08,1395.07,EUR
550111,50,2025-04-06,4409.7,EUR
550112,54,2025-04-12,503.02,USD
550113,14,2025-04-13,2942.51,EUR
550114,62,2025-03-30,169.89,BRL
550115,83,2025-04-04,1802.2,BRL
550116,42,2025-04-03,4425.01,BRL
550117,75,2025-04-08,451.32,EUR
550118,26,2025-03-30,3469.57,USD
550119,82,2025-04-18,3798.04,BRL
550120,50,2025-04-09,1734.27,EUR
550121,0,2025-04-18,274.57,EUR
550122,80,2025-04-03,1060.17,USD
550123,5,2025-04-05,1116.59,BRL
550124,72,2025-03-29,4618.77,BRL
