id,cliente_id,data,valor,moeda
540001,56,2025-04-04,2140.64,USD
540002,9,2025-03-28,3671.36,BRL
540003,58,2025-04-11,2348.55,BRL
540004,43,2025-04-21,2397.23,BRL
540005,2,2025-04-22,67.32,EUR
540006,11,2025-04-05,188.49,BRL
540007,29,2025-04-15,732.93,USD
540008,78,2025-03-23,4220.35,BRL
540009,88,2025-04-15,1706.52,EUR
540010,96,2025-03-28,1572.89,EUR
540011,42,2025-04-05,4584.58,BRL
540012,71,2025-04-22,395.23,BRL
540013,47,2025-03-27,3381.5,EUR
540014,46,2025-03-27,2780.99,USD
540015,20,2025-04-12,609.01,USD
540016,14,2025-04-16,1764.79,USD
540017,10,2025-03-30,1159.73,USD
540018,24,2025-03-28,4134.17,BRL
540019,63,2025-04-05,1235.9,USD
540020,71,2025-03-29,4404.65,EUR
540021,85,2025-04-12,2724.26,BRL
540022,16,2025-03-24,4078.86,EUR
540023,61,2025-04-20,4095.1,BRL
540024,59,2025-04-19,2607.92,USD
540025,9,2025-04-08,272.22,USD
540026,15,2025-04-05,4380.01,BRL
540027,65,2025-03-29,4918.83,EUR
540028,51,2025-04-02,3106.69,BRL
540029,21,2025-04-02,3580.02,USD
540030,27,2025-03-23,4719.27,EUR
540031,51,2025-04-20,3182.8,EUR
540032,68,2025-03-28,1758.12,BRL
540033,11,2025-04-20,3751.64,EUR
540034,43,2025-03-25,4410.57,BRL
540035,33,2025-04-03,842.46,BRL
540036,36,2025-03-31,1165.22,USD
540037,45,2025-04-17,3898.99,EUR
540038,72,2025-04-11,2335.59,BRL
540039,86,2025-04-20,2568.09,BRL
540040,84,2025-04-22,2516.07,USD
540041,75,2025-04-02,2950.73,BRL
540042,91,2025-04-05,1818.29,EUR
540043,85,2025-03-29,1941.02,BRL
540044,91,2025-03-27,2984.97,USD
540045,15,2025-04-14,2671.69,EUR
540046,84,2025-03-27,362.74,EUR
540047,80,2025-04-08,4141.95,USD
540048,36,2025-04-08,2359.83,BRL
540049,68,2025-03-26,3606.12,BRL
540050,25,2025-03-30,4923.56,EUR
540051,0,2025-04-17,241.65,USD
540052,53,2025-03-29,3542.14,EUR
540053,4,2025-03-24,4955.02,EUR
540054,42,2025-04-12,1835.07,BRL
540055,39,2025-03-28,4501.48,EUR
540056,44,2025-04-03,1625.38,BRL
540057,32,2025-03-25,4413.63,BRL
540058,81,2025-04-10,767.24,USD
540059,56,2025-04-04,3691.41,EUR
540060,10,2025-04-17,256.12,USD
540061,71,2025-04-18,3052.42,EUR
540062,95,2025-03-26,1317.53,EUR
540063,68,2025-04-08,862.21,EUR
540064,33,2025-03-24,2183.56,EUR
540065,50,2025-03-23,4439.14,BRL
540066,66,2025-03-28,1898.11,BRL
540067,55,2025-03-25,4186.46,BRL
540068,57,2025-04-13,3190.7,BRL
540069,33,2025-04-01,3309.89,USD
540070,33,2025-03-30,273.32,USD
540071,13,2025-04-22,790.64,USD
540072,4,2025-04-13,3642.15,USD
540073,98,2025-03-28,3956.6,BRL
540074,99,2025-04-13,600.4,USD
540075,47,2025-04-08,2590.69,BRL
540076,82,2025-03-28,190.51,EUR
540077,6,2025-03-30,4524.43,EUR
540078,2,2025-04-13,2148.35,EUR
540079,52,2025-04-19,143.3,EUR
540080,23,2025-04-17,3474.27,EUR
540081,27,2025-04-02,3536.02,EUR
540082,19,2025-04-08,3018.41,USD
540083,72,2025-04-18,2227.98,BRL
540084,95,2025-04-20,939.49,EUR
540085,44,2025-03-26,2083.89,EUR
540086,47,2025-04-21,4386.34,BRL
540087,89,2025-03-26,4514.26,EUR
