id,cliente_id,data,valor,moeda
560001,30,2025-05-10,2629.18,USD
560002,98,2025-04-26,1647.75,EUR
560003,43,2025-05-13,1605.67,USD
560004,84,2025-05-04,899.77,USD
560005,97,2025-04-22,4410.9,USD
560006,20,2025-05-04,1230.92,USD
560007,4,2025-05-07,4451.71,USD
560008,7,2025-05-20,3919.13,BRL
560009,64,2025-05-18,2669.74,EUR
560010,54,2025-04-25,2985.19,EUR
560011,6,2025-05-18,2059.86,EUR
560012,77,2025-04-22,1122.37,EUR
560013,68,2025-05-22,33.32,EUR
560014,81,2025-05-20,1598.16,EUR
560015,70,2025-05-05,3516.45,BRL
560016,85,2025-05-21,1399.26,USD
560017,76,2025-05-12,3052.01,EUR
560018,93,2025-05-05,4144.99,BRL
560019,50,2025-05-19,808.37,EUR
560020,18,2025-05-05,4073.37,BRL
560021,45,2025-04-25,1149.17,USD
560022,21,2025-04-25,3681.19,USD
560023,63,2025-04-26,2009.98,USD
560024,81,2025-05-22,4740.23,EUR
560025,90,2025-04-22,2146.3,USD
560026,61,2025-05-07,3360.75,EUR
560027,26,2025-05-15,899.63,BRL
560028,26,2025-04-27,1798.74,EUR
560029,33,2025-05-13,3520.06,EUR
560030,57,2025-05-06,1983.59,BRL
560031,83,2025-05-10,3200.29,EUR
560032,46,2025-05-14,1621.38,EUR
560033,57,2025-05-07,2212.81,BRL
560034,29,2025-05-09,4712.35,USD
560035,48,2025-05-22,4211.43,EUR
560036,70,2025-05-20,3481.84,BRL
560037,73,2025-05-04,446.27,BRL
560038,38,2025-05-12,3812.7,BRL
560039,42,2025-05-22,134.81,EUR
560040,31,2025-04-24,605.24,EUR
560041,23,2025-05-02,800.38,USD
560042,10,2025-04-28,4799.66,EUR
560043,56,2025-05-15,2213.22,USD
560044,20,2025-05-03,3382.34,USD
560045,7,2025-05-17,3082.29,USD
560046,94,2025-05-07,60.95,BRL
560047,31,2025-05-18,3091.32,BRL
560048,82,2025-05-04,4791.17,USD
560049,93,2025-05-01,2902.12,EUR
560050,87,2025-05-17,1423.92,BRL
560051,14,2025-04-26,1564.57,USD
560052,29,2025-05-13,2182.2,BRL
560053,70,2025-04-30,3692.06,USD
560054,16,2025-05-08,2117.93,EUR
560055,6,2025-04-24,3689.73,EUR
