id,cliente_id,data,valor,moeda
530001,89,2025-04-11,548.44,EUR
530002,92,2025-04-14,3390.23,BRL
530003,64,2025-04-11,1240.13,EUR
530004,61,2025-04-13,4659.16,BRL
530005,51,2025-04-01,2116.01,USD
530006,54,2025-03-27,943.99,USD
530007,90,2025-04-13,817.04,USD
530008,78,2025-04-07,2668.25,EUR
530009,71,2025-04-09,4125.23,BRL
530010,78,2025-04-19,434.04,USD
530011,98,2025-03-31,4059.89,BRL
530012,1,2025-03-29,47.08,BRL
530013,94,2025-03-26,4890.5,EUR
530014,18,2025-03-27,2159.04,EUR
530015,82,2025-03-27,1890.2,EUR
530016,11,2025-04-08,3428.41,BRL
530017,44,2025-03-27,1423.45,EUR
530018,88,2025-04-14,4777.64,BRL
530019,83,2025-04-03,2128.4,USD
530020,12,2025-03-25,1574.5,BRL
530021,10,2025-03-29,385.49,EUR
530022,49,2025-04-10,4506.54,USD
530023,17,2025-03-26,4116.17,BRL
530024,35,2025-04-06,782.37,BRL
530025,37,2025-03-30,2106.58,BRL
530026,15,2025-03-23,3307.32,BRL
530027,55,2025-03-23,4198.1,EUR
530028,25,2025-03-24,2133.49,BRL
530029,34,2025-04-04,3145.88,USD
530030,34,2025-03-30,2229.76,USD
530031,56,2025-04-11,80.93,BRL
530032,48,2025-04-01,3498.92,USD
530033,49,2025-03-26,2425.79,EUR
530034,86,2025-04-18,546.88,EUR
530035,17,2025-04-14,2869.43,BRL
530036,31,2025-03-30,303.22,EUR
530037,92,2025-04-08,2894.59,BRL
530038,59,2025-04-09,4220.28,USD
530039,52,2025-04-10,4635.29,EUR
530040,33,2025-04-13,2289.22,USD
530041,50,2025-03-24,2617.81,EUR
530042,36,2025-04-15,1081.48,USD
530043,68,2025-04-22,508.69,USD
530044,47,2025-04-03,1242.41,EUR
530045,35,2025-03-28,2689.82,EUR
530046,49,2025-04-01,3097.4,BRL
530047,18,2025-03-25,1459.38,USD
530048,70,2025-04-13,3079.97,USD
530049,78,2025-03-25,561.84,EUR
530050,37,2025-04-12,3674.65,USD
530051,1,2025-03-23,3556.48,EUR
530052,27,2025-04-08,4203.44,USD
530053,39,2025-03-27,1751.25,USD
530054,10,2025-03-27,43.87,BRL
530055,76,2025-03-24,82.14,EUR
530056,73,2025-04-08,2190.42,BRL
530057,28,2025-04-14,2310.78,BRL
530058,32,2025-03-25,471.85,USD
530059,57,2025-04-03,2411.43,BRL
530060,56,2025-03-28,929.33,EUR
530061,68,2025-03-24,1992.29,USD
530062,37,2025-04-14,3199.07,USD
530063,59,2025-04-02,2513.07,BRL
530064,93,2025-04-17,468.91,USD
530065,95,2025-03-27,3223.83,USD
