id,cliente_id,data,valor,moeda
520001,67,2025-04-22,69.09,EUR
520002,96,2025-05-03,4466.58,USD
520003,2,2025-05-03,4933.81,BRL
520004,18,2025-05-19,2580.8,BRL
520005,0,2025-04-22,814.27,BRL
520006,24,2025-04-24,213.27,BRL
520007,64,2025-04-28,1715.59,EUR
520008,62,2025-05-08,1750.81,USD
520009,87,2025-04-29,3779.27,USD
520010,82,2025-05-01,3909.06,EUR
520011,85,2025-05-09,3344.05,EUR
520012,57,2025-05-05,2157.06,EUR
520013,32,2025-04-26,2161.81,BRL
520014,26,2025-05-18,2466.12,BRL
520015,52,2025-05-22,2633.11,USD
520016,8,2025-05-07,2789.59,EUR
520017,66,2025-05-21,2865.16,BRL
520018,53,2025-04-28,3431.73,EUR
520019,62,2025-05-13,1488.84,USD
520020,24,2025-04-26,295.97,BRL
520021,32,2025-04-26,3402.34,BRL
520022,24,2025-05-01,2394.7,EUR
520023,17,2025-05-14,1180.04,BRL
520024,22,2025-05-02,1711.68,EUR
520025,78,2025-04-23,1510.8,EUR
520026,56,2025-05-15,2490.71,EUR
520027,54,2025-04-26,1841.72,BRL
520028,22,2025-04-29,975.07,EUR
520029,37,2025-05-10,3080.31,USD
520030,55,2025-05-12,3443.37,USD
520031,65,2025-04-28,182.91,BRL
520032,12,2025-05-03,3846.63,USD
520033,59,2025-05-17,4167.02,EUR
520034,62,2025-04-27,3250.25,BRL
520035,31,2025-05-01,1182.12,EUR
520036,25,2025-05-08,2366.82,BRL
520037,0,2025-05-19,4466.85,BRL
520038,64,2025-05-21,4793.07,EUR
520039,64,2025-04-23,1065.7,USD
520040,4,2025-05-20,4525.41,USD
520041,79,2025-04-24,4283.39,BRL
520042,6,2025-05-20,3797.09,EUR
520043,61,2025-05-22,233.17,BRL
520044,21,2025-05-03,4359.13,EUR
520045,87,2025-05-11,4953.87,BRL
520046,81,2025-04-26,3711.36,EUR
520047,8,2025-05-20,3052.95,BRL
520048,83,2025-05-07,334.35,BRL
520049,0,2025-05-07,229.09,USD
520050,58,2025-05-21,1996.36,USD
520051,23,2025-05-20,3452.35,USD
520052,59,2025-05-01,3210.58,BRL
520053,72,2025-04-22,217.54,EUR
520054,83,2025-04-26,3821.74,USD
520055,51,2025-05-22,2131.72,USD
520056,37,2025-04-27,3291.77,EUR
520057,28,2025-05-20,4110.34,BRL
520058,28,2025-05-02,2994.25,EUR
520059,55,2025-04-30,1915.6,BRL
520060,90,2025-05-16,3659.74,BRL
520061,60,2025-04-22,873.15,USD
520062,74,2025-05-07,396.99,EUR
520063,1,2025-05-08,424.68,USD
520064,6,2025-05-18,2878.22,EUR
520065,15,2025-05-05,706.88,EUR
520066,50,2025-05-10,4300.96,BRL
520067,4,2025-04-27,4383.92,BRL
520068,51,2025-05-07,4937.34,USD
520069,15,2025-04-29,3822.02,USD
520070,45,2025-05-10,2417.65,BRL
520071,74,2025-04-24,1464.02,EUR
520072,36,2025-05-13,4975.2,EUR
520073,28,2025-05-07,1172.59,USD
520074,94,2025-05-07,2332.3,EUR
520075,19,2025-05-01,4421.33,USD
520076,89,2025-05-11,2879.9,USD
520077,33,2025-04-24,4407.39,EUR
520078,92,2025-05-04,1681.19,EUR
520079,72,2025-04-30,1764.83,BRL
520080,16,2025-05-15,3875.03,USD
520081,5,2025-05-13,3682.95,USD
520082,94,2025-05-05,973.85,USD
520083,50,2025-05-18,3606.52,BRL
520084,27,2025-05-05,1521.84,BRL
520085,43,2025-04-22,4690.3,EUR
520086,99,2025-05-11,3585.09,EUR
520087,72,2025-04-25,886.09,BRL
520088,1,2025-05-02,3782.26,USD
520089,65,2025-05-07,1011.43,BRL
520090,50,2025-05-17,3858.91,EUR
520091,78,2025-05-03,4624.16,USD
520092,8,2025-05-10,2887.32,USD
520093,84,2025-05-04,1139.3,EUR
520094,41,2025-05-17,4660.19,USD
520095,92,2025-05-11,171.61,BRL
520096,12,2025-05-05,3881.91,EUR
520097,50,2025-05-15,4606.1,USD
520098,96,2025-05-21,2740.42,EUR
520099,72,2025-05-10,2189.66,USD
520100,45,2025-04-30,2873.75,USD
520101,86,2025-04-22,4290.98,USD
520102,98,2025-05-11,4487.61,USD
520103,31,2025-05-05,1859.47,EUR
520104,38,2025-05-22,4535.18,BRL
520105,87,2025-05-03,3395.42,BRL
520106,26,2025-04-27,3837.09,EUR
520107,61,2025-05-10,2044.87,EUR
520108,44,2025-04-28,1661.39,USD
520109,69,2025-05-16,3284.73,EUR
520110,67,2025-05-20,2286.35,USD
520111,31,2025-05-19,844.47,BRL
520112,16,2025-05-16,1259.67,BRL
520113,10,2025-04-27,1740.16,BRL
520114,12,2025-05-20,2119.98,EUR
520115,81,2025-05-22,1796.69,USD
520116,10,2025-05-04,2700.83,USD
520117,41,2025-05-13,3574.04,USD
520118,29,2025-04-24,4187.73,BRL
520119,52,2025-05-13,4188.89,USD
520120,68,2025-05-09,2079.27,EUR
520121,65,2025-05-21,2187.98,USD
520122,80,2025-05-15,4683.31,BRL
520123,24,2025-05-22,505.55,BRL
520124,21,2025-05-06,1593.32,USD
520125,37,2025-05-09,2164.5,BRL
520126,32,2025-04-30,4812.37,BRL
520127,14,2025-05-05,2804.74,BRL
520128,27,2025-05-19,408.34,BRL
520129,12,2025-05-22,2562.22,BRL
520130,62,2025-04-30,31.65,BRL
520131,8,2025-05-09,1143.26,BRL
520132,43,2025-05-04,951.64,USD
520133,12,2025-05-04,4879.5,EUR
520134,59,2025-05-15,4043.1,EUR
520135,2,2025-05-03,3920.83,BRL
520136,34,2025-05-02,3600.16,EUR
