id,cliente_id,data,valor,moeda
550001,34,2025-04-27,545.34,EUR
550002,47,2025-04-28,1222.12,EUR
550003,82,2025-04-26,2303.51,BRL
550004,92,2025-05-17,2005.13,BRL
550005,81,2025-04-30,4735.31,USD
550006,61,2025-05-09,4858.54,USD
550007,15,2025-05-17,257.3,EUR
550008,15,2025-05-17,4908.13,EUR
550009,34,2025-04-28,4180.49,USD
550010,45,2025-05-06,4970.39,EUR
550011,58,2025-04-24,4875.98,USD
550012,35,2025-05-15,819.5,USD
550013,48,2025-05-08,2327.43,BRL
550014,66,2025-05-04,270.02,BRL
550015,64,2025-05-06,2307.69,USD
550016,41,2025-05-07,3250.9,BRL
550017,28,2025-04-23,4172.02,USD
550018,1,2025-05-13,2882.42,EUR
550019,14,2025-05-14,4562.88,USD
550020,49,2025-04-25,398.43,USD
550021,18,2025-05-02,202.79,EUR
550022,83,2025-05-20,2846.15,EUR
550023,43,2025-05-22,4387.77,USD
550024,6,2025-05-10,917.92,BRL
550025,86,2025-05-05,2095.38,BRL
550026,88,2025-05-06,4553.19,USD
550027,54,2025-05-13,1544.18,BRL
550028,11,2025-05-21,1162.61,EUR
550029,18,2025-05-19,3799.55,EUR
550030,25,2025-04-28,1976.84,USD
550031,60,2025-04-28,2970.11,BRL
550032,54,2025-05-10,4998.95,USD
550033,67,2025-05-18,1594.76,EUR
550034,45,2025-05-13,3202.01,BRL
550035,5,2025-05-17,4861.46,EUR
550036,67,2025-04-22,378.87,USD
550037,76,2025-05-05,2595.21,USD
550038,96,2025-05-17,74.21,BRL
550039,47,2025-05-04,4991.2,EUR
550040,31,2025-05-15,63.35,USD
550041,88,2025-05-07,3254.47,USD
550042,19,2025-05-06,1872.08,USD
550043,5,2025-05-14,3755.12,USD
550044,59,2025-05-19,1503.79,USD
550045,11,2025-05-07,4654.39,USD
550046,42,2025-05-18,4379.57,EUR
550047,59,2025-05-01,4042.04,EUR
550048,66,2025-04-30,4654.73,EUR
550049,35,2025-05-18,2939.82,USD
550050,82,2025-05-09,4135.15,BRL
550051,68,2025-04-26,2498.72,BRL
550052,95,2025-05-16,2472.31,EUR
550053,16,2025-04-30,3772.84,EUR
550054,67,2025-05-19,4604.51,USD
550055,23,2025-04-27,953.23,USD
550056,38,2025-05-22,1422.42,EUR
550057,96,2025-04-27,2264.15,BRL
550058,99,2025-05-02,3598.28,EUR
550059,12,2025-05-03,3349.33,EUR
550060,29,2025-05-22,246.69,USD
550061,20,2025-05-14,3949.36,EUR
550062,25,2025-04-23,951.29,EUR
550063,61,2025-04-30,221.14,USD
550064,53,2025-04-26,2516.81,USD
550065,98,2025-05-20,2726.59,BRL
550066,8,2025-05-16,508.45,EUR
550067,2,2025-04-27,1913.38,USD
550068,91,2025-04-27,4735.6,BRL
550069,20,2025-05-03,100.5,USD
550070,56,2025-05-14,669.45,EUR
550071,90,2025-04-29,3989.03,EUR
550072,65,2025-05-12,3062.02,USD
550073,6,2025-05-20,2062.6,BRL
550074,6,2025-05-09,3408.07,USD
550075,69,2025-05-19,2843.62,BRL
550076,92,2025-04-29,2473.93,BRL
550077,46,2025-05-10,4017.86,BRL
550078,55,2025-05-22,2711.47,EUR
550079,56,2025-05-09,1474.93,BRL
550080,90,2025-05-08,4502.62,USD
550081,88,2025-04-30,232.53,EUR
550082,42,2025-05-03,4649.89,EUR
550083,40,2025-05-06,3139.52,EUR
550084,12,2025-05-17,194.16,BRL
550085,78,2025-04-25,4854.84,BRL
550086,52,2025-05-22,2564.98,EUR
550087,43,2025-05-18,2933.27,USD
550088,82,2025-05-10,1704.92,EUR
550089,25,2025-04-27,758.53,BRL
550090,54,2025-05-22,2324.07,USD
550091,69,2025-05-18,1933.04,EUR
550092,20,2025-05-03,4586.87,USD
550093,96,2025-05-22,751.64,USD
550094,99,2025-05-12,1420.24,EUR
550095,35,2025-04-22,4867.11,USD
550096,37,2025-05-21,1790.67,EUR
550097,34,2025-05-22,4878.07,USD
550098,48,2025-05-09,1096.26,BRL
550099,71,2025-05-19,2842.46,USD
550100,73,2025-05-01,4388.08,USD
550101,29,2025-05-15,4744.52,BRL
550102,44,2025-04-26,4746.4,BRL
550103,6,2025-05-15,4509.57,USD
550104,85,2025-05-20,41.1,USD
550105,75,2025-04-27,1268.6,EUR
550106,99,2025-05-06,2787.28,BRL
550107,99,2025-05-11,810.66,USD
550108,63,2025-05-14,832.34,EUR
550109,7,2025-05-21,3767.36,BRL
550110,45,2025-05-22,3476.63,BRL
550111,30,2025-05-07,2254.96,BRL
550112,63,2025-05-20,3068.13,BRL
550113,68,2025-05-22,3372.94,BRL
550114,59,2025-05-17,2461.23,BRL
550115,52,2025-04-22,3423.24,EUR
550116,82,2025-04-23,425.69,BRL
550117,91,2025-04-29,1255.77,EUR
550118,65,2025-04-29,3105.85,EUR
550119,1,2025-04-24,710.85,EUR
550120,42,2025-05-19,728.75,EUR
550121,51,2025-05-06,2569.72,USD
550122,72,2025-04-29,4536.87,BRL
550123,96,2025-05-07,1823.19,USD
550124,63,2025-05-17,4122.61,BRL
550125,66,2025-04-28,2562.81,BRL
550126,82,2025-05-09,1577.23,EUR
550127,46,2025-05-06,228.62,EUR
550128,66,2025-04-30,2149.78,USD
550129,90,2025-05-08,2624.74,EUR
550130,74,2025-05-01,882.69,USD
550131,94,2025-05-04,3889.05,USD
550132,91,2025-05-02,4209.21,EUR
550133,48,2025-04-22,925.73,USD
550134,9,2025-05-14,2163.42,EUR
550135,18,2025-05-01,2552.1,EUR
550136,54,2025-04-26,4142.11,EUR
550137,16,2025-05-18,1796.19,BRL
550138,15,2025-05-15,3119.1,EUR
550139,7,2025-05-07,2087.23,USD
550140,37,2025-05-21,447.82,USD
550141,50,2025-05-17,3852.97,BRL
550142,0,2025-05-18,3017.91,EUR
550143,44,2025-05-10,4858.46,EUR
550144,90,2025-05-11,2071.97,BRL
550145,8,2025-05-02,2948.81,USD
550146,97,2025-05-01,2388.46,USD
550147,51,2025-04-27,4136.58,EUR
550148,71,2025-04-27,1161.5,BRL
550149,78,2025-05-17,2839.18,USD
550150,93,2025-05-13,796.27,BRL
550151,7,2025-04-27,1222.35,BRL
550152,82,2025-05-01,453.23,USD
550153,60,2025-05-03,320.12,EUR
550154,84,2025-04-26,3998.45,EUR
550155,26,2025-05-02,2483.04,EUR
550156,84,2025-05-16,2248.81,EUR
550157,92,2025-04-28,2387.63,BRL
550158,65,2025-05-13,2843.77,BRL
550159,36,2025-05-09,557.2,EUR
550160,29,2025-04-23,4551.16,USD
550161,97,2025-04-30,4072.93,EUR
550162,56,2025-05-02,4343.23,EUR
550163,1,2025-05-01,4511.13,EUR
550164,52,2025-05-12,1882.63,EUR
550165,38,2025-04-25,2151.25,BRL
550166,0,2025-05-02,3460.89,BRL
550167,16,2025-05-22,1468.05,EUR
550168,73,2025-04-24,4541.54,BRL
550169,70,2025-05-13,1522.37,EUR
550170,37,2025-05-15,3463.6,USD
550171,76,2025-04-25,488.94,USD
550172,82,2025-05-10,2711.73,BRL
550173,19,2025-05-01,4380.21,EUR
550174,4,2025-04-26,2455.48,USD
550175,8,2025-05-03,2540.47,USD
550176,29,2025-04-30,4038.04,USD
550177,13,2025-05-13,4686.02,USD
550178,7,2025-05-12,3767.44,EUR
550179,6,2025-04-27,4048.22,BRL
550180,8,2025-05-05,3177.04,USD
550181,47,2025-05-06,3825.16,USD
550182,65,2025-05-08,2842.7,BRL
550183,50,2025-05-19,1140.83,USD
550184,48,2025-05-08,2068.51,USD
550185,67,2025-05-21,3104.79,USD
550186,55,2025-05-18,1382.34,EUR
550187,42,2025-04-28,450.5,EUR
550188,67,2025-05-21,3239.53,BRL
550189,25,2025-05-10,1024.47,EUR
550190,69,2025-04-27,4883.0,EUR
550191,13,2025-05-18,3686.97,BRL
550192,9,2025-05-11,3048.18,USD
550193,84,2025-05-13,875.03,BRL
550194,43,2025-05-09,3558.79,EUR
550195,26,2025-04-30,4729.51,EUR
550196,82,2025-05-04,1271.28,BRL
550197,51,2025-05-08,3331.36,USD
550198,32,2025-05-21,65.31,EUR
550199,43,2025-04-30,2713.88,BRL
550200,96,2025-04-28,3017.41,EUR
550201,4,2025-04-24,2702.26,BRL
550202,98,2025-05-08,1734.3,EUR
550203,12,2025-05-18,913.92,USD
550204,75,2025-05-17,709.07,BRL
550205,21,2025-05-12,2358.65,BRL
