id,cliente_id,data,valor,moeda
560001,61,2025-03-25,1900.92,EUR
560002,29,2025-04-20,2874.93,EUR
560003,5,2025-04-03,3180.88,BRL
560004,80,2025-04-15,1836.73,EUR
560005,5,2025-04-04,2564.83,EUR
560006,86,2025-04-21,999.32,USD
560007,3,2025-03-24,4262.04,BRL
560008,25,2025-04-03,1168.37,EUR
560009,20,2025-04-20,2880.09,EUR
560010,77,2025-03-28,726.79,BRL
560011,79,2025-04-17,1445.91,USD
560012,36,2025-04-04,157.46,BRL
560013,77,2025-04-20,938.07,BRL
560014,37,2025-04-21,2286.93,USD
560015,44,2025-04-04,3559.7,BRL
560016,89,2025-03-24,219.08,BRL
560017,70,2025-04-10,3408.84,BRL
560018,98,2025-03-29,2774.7,BRL
560019,8,2025-04-20,1017.29,EUR
560020,26,2025-03-24,3843.84,BRL
560021,74,2025-04-11,4125.38,BRL
560022,50,2025-04-17,1101.54,USD
560023,21,2025-04-18,71.98,USD
560024,30,2025-04-10,1597.02,BRL
560025,5,2025-04-11,908.6,BRL
560026,6,2025-04-16,210.59,USD
560027,60,2025-04-20,499.37,BRL
560028,12,2025-04-04,1019.13,USD
560029,46,2025-04-13,4755.45,EUR
560030,60,2025-04-15,352.64,BRL
560031,25,2025-03-28,3570.62,EUR
560032,58,2025-04-16,2741.08,BRL
560033,81,2025-03-31,3173.82,USD
560034,16,2025-04-18,3397.78,USD
560035,82,2025-03-26,3232.33,USD
560036,20,2025-04-20,4832.3,USD
560037,69,2025-04-02,122.95,BRL
560038,76,2025-04-04,2913.21,BRL
560039,80,2025-04-03,3998.08,BRL
560040,48,2025-04-08,4489.25,BRL
560041,54,2025-04-03,1737.73,USD
560042,97,2025-04-02,4997.46,USD
560043,12,2025-04-10,2791.98,USD
560044,92,2025-04-03,2757.67,USD
560045,65,2025-04-09,4789.03,USD
560046,60,2025-04-14,714.03,BRL
560047,9,2025-04-06,1901.35,BRL
560048,91,2025-03-28,1568.01,EUR
560049,49,2025-04-18,2856.64,EUR
560050,21,2025-04-13,224.61,EUR
560051,2,2025-04-01,896.29,USD
560052,59,2025-04-13,46.66,EUR
560053,3,2025-03-25,57.44,EUR
560054,8,2025-04-03,3073.65,USD
560055,37,2025-03-25,2766.55,EUR
560056,23,2025-03-25,3739.8,EUR
560057,33,2025-03-31,4304.27,BRL
560058,37,2025-04-12,374.54,BRL
560059,65,2025-03-23,2565.16,BRL
560060,44,2025-04-06,1323.59,BRL
560061,91,2025-04-05,877.8,BRL
560062,2,2025-03-26,3217.37,USD
560063,81,2025-04-21,1912.47,EUR
560064,56,2025-04-04,494.29,BRL
560065,18,2025-04-03,2129.46,EUR
560066,49,2025-04-04,650.31,BRL
560067,52,2025-04-11,2787.14,BRL
560068,44,2025-03-25,329.74,USD
560069,38,2025-04-15,1144.19,BRL
560070,84,2025-04-12,3390.07,EUR
560071,19,2025-04-19,913.37,USD
560072,3,2025-03-31,609.58,USD
560073,15,2025-04-21,839.52,BRL
560074,31,2025-04-10,1991.89,BRL
560075,64,2025-03-29,2373.64,BRL
560076,89,2025-03-25,4285.08,USD
560077,68,2025-04-15,939.15,USD
560078,29,2025-04-03,685.73,BRL
560079,40,2025-03-25,3578.79,BRL
560080,56,2025-04-05,1065.01,BRL
560081,24,2025-04-18,4531.51,BRL
560082,49,2025-04-12,1415.73,BRL
560083,79,2025-04-20,3934.94,BRL
560084,38,2025-04-19,4386.34,USD
560085,62,2025-04-17,3247.7,USD
560086,82,2025-04-19,2924.21,BRL
560087,54,2025-04-02,905.12,BRL
560088,36,2025-03-29,1370.24,BRL
560089,91,2025-04-09,1628.51,USD
560090,89,2025-03-26,634.32,EUR
560091,60,2025-04-14,816.75,BRL
560092,84,2025-04-08,4660.41,EUR
560093,37,2025-04-21,4617.43,BRL
560094,54,2025-03-25,30.91,USD
560095,5,2025-03-31,681.83,USD
560096,36,2025-04-04,2088.76,EUR
560097,41,2025-04-20,4105.12,EUR
560098,71,2025-04-19,4775.38,USD
560099,40,2025-04-17,1474.2,EUR
560100,1,2025-04-01,1559.74,BRL
560101,45,2025-04-01,3643.59,EUR
560102,66,2025-03-30,1793.06,EUR
560103,40,2025-04-01,2086.47,BRL
560104,85,2025-04-15,4759.55,EUR
560105,72,2025-04-14,3911.12,BRL
560106,41,2025-04-07,2915.99,BRL
560107,17,2025-04-07,4984.67,USD
560108,57,2025-04-08,3613.14,BRL
560109,97,2025-04-20,1033.31,BRL
560110,81,2025-04-01,2228.26,BRL
560111,49,2025-04-15,4649.3,EUR
560112,11,2025-04-14,3386.8,BRL
560113,65,2025-03-23,3489.65,USD
560114,23,2025-04-19,2302.18,BRL
560115,85,2025-03-30,4763.32,EUR
560116,13,2025-04-12,685.17,USD
560117,1,2025-04-05,761.43,EUR
560118,64,2025-04-17,4048.1,USD
560119,54,2025-04-01,1726.8,BRL
560120,67,2025-04-16,1845.72,BRL
560121,32,2025-04-21,1840.46,EUR
560122,94,2025-04-01,613.66,EUR
