id,cliente_id,data,valor,moeda
550001,43,2025-04-16,363.37,BRL
550002,90,2025-04-06,4444.43,BRL
550003,78,2025-04-20,2245.46,BRL
550004,14,2025-04-11,861.05,USD
550005,18,2025-04-20,2040.1,BRL
550006,41,2025-04-06,2595.33,USD
550007,46,2025-03-30,443.74,BRL
550008,73,2025-04-22,2472.06,EUR
550009,95,2025-04-13,2633.55,EUR
550010,2,2025-04-01,785.69,USD
550011,24,2025-04-16,305.26,USD
550012,88,2025-03-30,1036.37,USD
550013,67,2025-04-21,253.34,EUR
550014,70,2025-03-29,358.83,USD
550015,72,2025-04-07,3436.66,EUR
550016,73,2025-04-04,1035.86,USD
550017,75,2025-04-05,544.04,EUR
550018,72,2025-03-31,2499.07,BRL
550019,48,2025-04-12,1086.35,BRL
550020,33,2025-04-19,1450.41,USD
550021,9,2025-04-05,3158.13,EUR
550022,59,2025-04-12,3675.3,BRL
550023,71,2025-04-02,4671.95,EUR
550024,60,2025-04-04,337.06,BRL
550025,65,2025-03-28,4624.53,EUR
550026,59,2025-04-03,1096.46,BRL
550027,38,2025-04-11,3677.81,USD
550028,66,2025-04-05,1530.37,EUR
550029,4,2025-03-26,3960.11,EUR
550030,94,2025-03-26,4711.77,EUR
550031,14,2025-04-02,1485.13,EUR
550032,28,2025-04-14,801.47,USD
550033,71,2025-04-16,446.98,USD
550034,38,2025-04-18,1252.24,BRL
550035,75,2025-04-20,786.17,BRL
550036,75,2025-04-11,1422.28,BRL
550037,61,2025-04-15,2085.08,BRL
550038,26,2025-04-16,2299.68,BRL
550039,43,2025-04-11,4310.27,BRL
550040,51,2025-03-23,1402.35,BRL
550041,26,2025-04-03,417.58,USD
550042,57,2025-04-06,2208.34,BRL
550043,79,2025-04-03,3929.82,USD
550044,26,2025-04-22,3239.2,USD
550045,81,2025-04-02,2356.25,USD
550046,56,2025-03-27,1719.02,EUR
550047,88,2025-03-26,3441.31,USD
550048,64,2025-04-20,558.03,EUR
550049,50,2025-04-17,4928.73,BRL
550050,88,2025-03-25,2999.23,BRL
550051,34,2025-04-18,2140.14,USD
550052,21,2025-04-14,2059.36,USD
550053,79,2025-04-03,2820.73,BRL
550054,72,2025-04-01,4022.04,USD
550055,8,2025-04-08,3457.78,USD
550056,75,2025-04-14,955.01,BRL
550057,79,2025-04-10,4637.05,USD
550058,80,2025-04-07,921.51,BRL
550059,56,2025-03-28,4505.33,BRL
550060,53,2025-04-17,1958.6,BRL
550061,56,2025-04-16,4602.25,BRL
550062,71,2025-04-09,966.97,USD
550063,35,2025-04-06,3651.83,EUR
550064,28,2025-04-21,389.52,BRL
550065,59,2025-04-12,1839.9,EUR
550066,82,2025-04-07,2000.26,EUR
550067,56,2025-04-05,1963.1,BRL
550068,62,2025-04-07,52.13,BRL
550069,73,2025-04-21,3196.9,EUR
550070,24,2025-04-06,3889.88,USD
550071,31,2025-03-25,3201.9,BRL
550072,84,2025-04-10,3571.71,BRL
550073,65,2025-04-09,3763.05,BRL
550074,42,2025-04-17,1818.1,EUR
