id,cliente_id,data,valor,moeda
560001,7,2025-04-22,2104.67,BRL
560002,21,2025-04-10,3814.54,BRL
560003,16,2025-04-19,2829.83,USD
560004,27,2025-03-24,1648.96,USD
560005,96,2025-04-21,4547.82,BRL
560006,84,2025-04-01,4610.05,EUR
560007,52,2025-04-20,1654.03,USD
560008,9,2025-04-08,2437.69,EUR
560009,19,2025-04-16,3322.69,BRL
560010,94,2025-04-06,831.62,EUR
560011,85,2025-03-26,316.24,EUR
560012,91,2025-04-18,364.6,EUR
560013,19,2025-04-05,2140.34,EUR
560014,96,2025-04-07,3321.57,EUR
560015,2,2025-04-05,2739.79,USD
560016,14,2025-04-02,537.53,USD
560017,91,2025-04-05,56.78,EUR
560018,67,2025-03-31,503.35,EUR
560019,85,2025-04-21,2468.21,USD
560020,95,2025-04-13,1492.06,BRL
560021,15,2025-04-21,1606.77,EUR
560022,98,2025-04-14,608.18,BRL
560023,82,2025-03-29,1567.0,USD
560024,49,2025-04-08,516.32,EUR
560025,16,2025-03-23,2280.93,USD
560026,87,2025-04-12,252.19,BRL
560027,53,2025-03-28,2293.62,BRL
560028,82,2025-04-22,1427.25,USD
560029,15,2025-03-29,712.51,USD
560030,2,2025-04-05,1257.0,USD
560031,70,2025-04-16,311.91,USD
560032,42,2025-04-13,1796.33,USD
560033,19,2025-03-30,652.7,BRL
560034,34,2025-04-17,56.3,USD
560035,4,2025-03-31,4485.54,EUR
560036,25,2025-04-19,1944.04,EUR
560037,65,2025-04-06,3542.23,BRL
560038,3,2025-04-17,2394.71,BRL
560039,49,2025-04-21,4385.93,BRL
560040,23,2025-04-21,3726.22,EUR
560041,61,2025-03-26,2697.58,BRL
560042,84,2025-03-31,4553.42,USD
560043,16,2025-03-23,3186.28,EUR
560044,95,2025-04-03,1886.04,BRL
560045,99,2025-04-19,61.23,USD
560046,26,2025-04-11,765.45,EUR
560047,21,2025-04-16,1539.14,BRL
560048,30,2025-03-30,4766.71,EUR
560049,78,2025-04-13,599.12,EUR
560050,74,2025-03-24,2036.83,EUR
560051,87,2025-04-03,2460.26,BRL
560052,69,2025-04-08,2130.06,USD
560053,36,2025-04-17,2485.93,BRL
560054,64,2025-04-21,1714.42,BRL
560055,96,2025-04-07,2472.56,USD
560056,52,2025-04-06,3236.45,USD
560057,38,2025-03-29,4720.31,BRL
560058,96,2025-04-13,3859.23,EUR
560059,9,2025-03-27,2270.14,USD
560060,9,2025-04-08,3636.24,BRL
560061,64,2025-03-30,3443.1,EUR
560062,96,2025-03-24,4219.08,BRL
560063,50,2025-04-09,102.23,EUR
560064,71,2025-03-30,2285.96,USD
560065,53,2025-04-21,3769.53,BRL
560066,5,2025-03-23,1326.73,EUR
560067,72,2025-03-29,2382.55,BRL
560068,44,2025-03-24,4843.23,EUR
560069,73,2025-03-24,2063.9,BRL
560070,68,2025-04-22,3293.08,BRL
560071,27,2025-04-10,2553.75,EUR
560072,82,2025-04-05,382.28,USD
560073,44,2025-04-10,1553.45,USD
560074,94,2025-03-27,3460.36,BRL
560075,2,2025-04-18,1927.24,EUR
560076,46,2025-04-14,3109.77,EUR
560077,3,2025-04-22,717.55,USD
560078,75,2025-03-24,2535.03,BRL
560079,2,2025-04-11,3475.99,USD
560080,52,2025-04-06,172.5,USD
560081,74,2025-04-22,836.66,BRL
560082,83,2025-03-31,330.69,EUR
560083,5,2025-03-24,2574.46,EUR
560084,92,2025-04-13,2708.17,USD
560085,72,2025-04-04,2934.0,USD
560086,8,2025-04-17,3554.4,BRL
560087,80,2025-03-29,4239.07,BRL
560088,9,2025-04-13,736.85,USD
560089,82,2025-03-24,3678.65,EUR
560090,9,2025-04-03,661.08,BRL
560091,24,2025-03-24,1776.05,USD
