id,cliente_id,data,valor,moeda
550001,15,2025-05-11,1898.84,EUR
550002,9,2025-04-29,4384.96,BRL
550003,96,2025-04-27,4567.49,EUR
550004,75,2025-04-24,1216.24,BRL
550005,58,2025-04-25,1884.56,EUR
550006,84,2025-05-06,23.53,EUR
550007,12,2025-04-24,647.39,BRL
550008,38,2025-05-09,4642.72,BRL
550009,95,2025-04-25,4698.56,EUR
550010,41,2025-05-16,73.2,BRL
550011,2,2025-05-17,380.91,EUR
550012,8,2025-04-25,819.11,EUR
550013,50,2025-04-30,3313.23,EUR
550014,62,2025-05-20,2964.76,BRL
550015,89,2025-04-25,2527.25,BRL
550016,34,2025-05-10,2062.84,BRL
550017,1,2025-05-07,1507.84,EUR
550018,48,2025-04-28,1335.43,EUR
550019,83,2025-05-21,4819.41,EUR
550020,70,2025-05-10,3068.06,BRL
550021,76,2025-05-01,1675.0,EUR
550022,22,2025-05-08,4171.55,EUR
550023,84,2025-04-22,2907.99,EUR
550024,14,2025-05-20,2185.12,BRL
550025,62,2025-04-24,3762.87,USD
550026,19,2025-05-10,3634.87,EUR
550027,91,2025-05-21,4830.78,BRL
550028,23,2025-05-09,3114.6,EUR
550029,71,2025-05-03,3019.03,USD
550030,11,2025-05-07,176.39,BRL
550031,23,2025-05-03,1015.22,USD
550032,70,2025-05-21,3671.85,USD
550033,56,2025-04-24,643.61,EUR
550034,99,2025-04-25,646.25,EUR
550035,17,2025-05-11,1670.16,BRL
550036,12,2025-05-18,3515.11,USD
550037,49,2025-04-23,4115.73,USD
550038,44,2025-05-18,3777.47,BRL
550039,70,2025-04-23,235.46,BRL
550040,13,2025-05-19,2140.04,EUR
550041,4,2025-05-19,641.48,USD
550042,49,2025-04-27,232.23,EUR
550043,43,2025-05-01,1678.09,EUR
550044,71,2025-05-02,1961.58,BRL
550045,88,2025-05-21,35.04,BRL
550046,29,2025-04-27,628.92,USD
550047,45,2025-05-08,3760.58,EUR
550048,72,2025-05-18,2954.12,BRL
550049,86,2025-05-19,787.63,BRL
550050,25,2025-04-22,1497.19,BRL
550051,12,2025-04-22,3183.57,BRL
550052,93,2025-04-22,4158.09,BRL
550053,1,2025-05-09,2302.99,EUR
550054,15,2025-04-22,321.29,USD
550055,90,2025-05-02,1636.37,USD
550056,0,2025-05-02,2074.38,BRL
550057,56,2025-05-12,2497.31,USD
550058,94,2025-05-18,1296.07,EUR
550059,17,2025-05-07,2445.12,EUR
550060,17,2025-05-01,77.0,EUR
550061,17,2025-05-11,205.69,EUR
550062,25,2025-05-09,2188.79,USD
550063,28,2025-04-22,2792.35,USD
550064,26,2025-04-23,2848.68,BRL
550065,53,2025-04-23,345.52,EUR
550066,16,2025-05-05,3270.38,EUR
550067,55,2025-04-30,2419.97,BRL
550068,17,2025-04-28,4228.24,USD
550069,58,2025-05-05,2773.76,EUR
550070,38,2025-04-26,4324.39,EUR
550071,91,2025-05-14,1529.74,EUR
550072,87,2025-04-24,3013.81,BRL
550073,12,2025-05-14,1625.35,EUR
550074,32,2025-04-28,2623.36,BRL
550075,60,2025-05-03,3632.79,BRL
550076,67,2025-05-01,1318.38,BRL
550077,4,2025-05-19,58.55,USD
550078,28,2025-04-23,414.24,USD
550079,63,2025-05-13,2598.41,BRL
550080,84,2025-05-21,1669.22,BRL
550081,16,2025-05-21,1763.93,BRL
550082,33,2025-04-26,1854.25,BRL
550083,78,2025-05-10,707.53,USD
550084,59,2025-05-16,3687.67,EUR
550085,64,2025-04-27,3945.73,USD
550086,36,2025-05-16,240.28,USD
550087,39,2025-05-02,3086.47,EUR
550088,1,2025-05-06,764.39,BRL
550089,75,2025-04-22,406.92,BRL
550090,72,2025-05-11,1514.95,USD
550091,99,2025-04-27,3440.54,BRL
550092,7,2025-05-12,4893.19,EUR
550093,89,2025-05-16,1997.72,USD
550094,0,2025-05-18,123.06,BRL
550095,4,2025-04-23,594.61,BRL
550096,15,2025-05-09,903.31,USD
550097,28,2025-05-02,194.09,EUR
550098,68,2025-05-14,3389.73,EUR
550099,95,2025-05-16,4011.79,USD
550100,57,2025-04-23,3051.32,EUR
550101,48,2025-05-15,2494.24,BRL
550102,82,2025-05-12,151.65,USD
550103,87,2025-05-02,1277.05,USD
550104,41,2025-04-23,2508.51,BRL
550105,43,2025-04-28,2839.64,BRL
550106,71,2025-05-10,3000.07,BRL
550107,53,2025-04-26,1610.7,USD
550108,73,2025-05-20,1051.34,EUR
550109,35,2025-04-27,1463.49,EUR
550110,35,2025-05-11,489.04,EUR
550111,72,2025-05-14,3400.31,USD
550112,16,2025-05-22,169.12,USD
550113,51,2025-05-14,117.03,BRL
550114,6,2025-05-11,1103.21,USD
550115,11,2025-05-02,1335.35,EUR
550116,84,2025-05-13,3328.86,USD
550117,52,2025-05-09,2943.97,EUR
550118,79,2025-05-02,2368.44,USD
550119,6,2025-05-05,1884.18,EUR
550120,52,2025-04-27,4805.82,EUR
550121,30,2025-05-11,1475.96,EUR
550122,41,2025-05-13,4291.8,BRL
550123,65,2025-05-14,464.54,USD
550124,76,2025-05-18,3835.88,USD
550125,76,2025-05-04,2513.45,USD
550126,10,2025-05-09,3051.0,BRL
550127,10,2025-04-30,1072.43,BRL
550128,43,2025-05-10,4692.89,BRL
550129,53,2025-04-26,1421.52,EUR
550130,81,2025-04-29,4352.05,BRL
550131,57,2025-05-14,3546.79,USD
550132,21,2025-05-19,1322.02,EUR
550133,72,2025-05-08,3569.22,USD
550134,38,2025-05-14,3360.35,EUR
550135,91,2025-05-09,1135.49,EUR
550136,30,2025-05-21,1389.38,EUR
550137,15,2025-04-28,814.45,EUR
