id,cliente_id,data,valor,moeda
520001,75,2025-04-07,939.54,EUR
520002,94,2025-03-26,308.23,EUR
520003,58,2025-04-04,4055.79,USD
520004,71,2025-04-21,994.32,USD
520005,21,2025-03-26,4824.38,USD
520006,30,2025-03-27,1473.77,USD
520007,78,2025-04-20,1881.19,BRL
520008,81,2025-04-06,1679.68,BRL
520009,28,2025-03-23,4366.04,BRL
520010,84,2025-03-23,2951.78,USD
520011,5,2025-04-22,3283.89,BRL
520012,4,2025-04-06,1812.16,EUR
520013,76,2025-04-15,3720.25,USD
520014,54,2025-03-25,644.7,BRL
520015,52,2025-04-14,1763.4,EUR
520016,37,2025-03-24,1631.87,EUR
520017,47,2025-04-14,1612.73,EUR
520018,34,2025-04-07,3028.06,BRL
520019,2,2025-03-25,4493.44,USD
520020,88,2025-03-30,632.01,EUR
520021,67,2025-04-02,4392.96,EUR
520022,69,2025-04-21,4810.88,BRL
520023,38,2025-03-31,902.98,BRL
520024,7,2025-04-19,4281.33,EUR
520025,7,2025-04-04,1179.69,EUR
520026,84,2025-04-02,504.15,BRL
520027,25,2025-04-22,4306.91,BRL
520028,7,2025-04-03,4366.17,EUR
520029,8,2025-03-25,1087.17,USD
520030,26,2025-04-12,3114.73,USD
520031,52,2025-04-04,1747.18,BRL
520032,2,2025-03-30,2909.59,USD
520033,71,2025-04-11,383.75,BRL
520034,54,2025-04-01,3114.64,EUR
520035,29,2025-04-18,3529.51,EUR
520036,20,2025-03-25,940.55,USD
520037,48,2025-04-19,970.29,EUR
520038,54,2025-04-22,1168.35,EUR
520039,56,2025-04-19,42.0,BRL
520040,4,2025-03-31,1922.37,EUR
520041,57,2025-04-13,3052.04,EUR
520042,85,2025-04-10,2721.89,BRL
520043,98,2025-04-04,1455.8,EUR
520044,72,2025-04-22,1379.57,USD
520045,6,2025-04-11,3186.52,USD
520046,30,2025-04-05,1567.64,USD
520047,53,2025-03-23,1365.26,BRL
520048,80,2025-04-07,4900.89,BRL
520049,98,2025-04-19,1950.78,USD
520050,47,2025-04-09,1059.69,USD
520051,81,2025-04-11,3668.98,EUR
520052,30,2025-04-15,1133.7,EUR
520053,76,2025-04-07,245.41,BRL
520054,85,2025-03-26,2948.41,EUR
520055,63,2025-03-25,4845.96,BRL
520056,63,2025-04-11,2383.24,USD
520057,13,2025-04-01,3858.18,BRL
520058,36,2025-04-02,4215.2,BRL
520059,52,2025-03-30,4523.46,BRL
520060,11,2025-04-22,1200.52,USD
520061,88,2025-03-27,1232.8,USD
520062,14,2025-04-01,218.32,EUR
520063,41,2025-03-23,667.89,BRL
520064,10,2025-04-11,2481.3,USD
520065,79,2025-03-25,4336.28,BRL
520066,22,2025-04-10,214.65,USD
520067,42,2025-04-22,396.55,USD
520068,23,2025-04-15,4291.02,BRL
520069,38,2025-04-06,3779.23,EUR
520070,60,2025-04-09,1391.32,USD
520071,41,2025-03-31,2617.74,USD
520072,40,2025-04-05,3173.25,EUR
520073,65,2025-04-16,4678.12,BRL
520074,86,2025-03-24,693.01,USD
520075,82,2025-04-12,3942.28,EUR
520076,4,2025-03-25,165.74,BRL
520077,75,2025-04-08,434.57,EUR
520078,12,2025-04-14,4058.41,USD
